"Position","Name...ID","Name","ID","Salary","GameInfo","Team","FirstName","LastName","Opponent","Projection","Projection_dfn","RankTargets","RollingTargetPctg","Temp.Name","CompletionsRolling","TargetsRolling","TDsRolling","RankCompletions","RankTDs","Projection_dfn_floor","Projection_dfn_ceiling","Actual","Week12","FreqInd"
"TE","Lance Kendricks (7852420)","Lance Kendricks",7852420,2900,"LA@NE 01:00PM ET","LA","Lance","Kendricks","NE",9.53,9.3,3,0.183510638297872,"Kendricks, Lance",43,69,2,3,4,2.8,14.3,0,15.1,1
"TE","Jared Cook (7852433)","Jared Cook",7852433,2900,"Hou@GB 01:00PM ET","GB","Jared","Cook","Hou",9.12,7.3,6,0.0553191489361702,"Cook, Jared",13,26,1,7,5,-2.3,17.3,0,1.7,0
"TE","Vance McDonald (7852459)","Vance McDonald",7852459,2900,"SF@Chi 01:00PM ET","SF","Vance","McDonald","Chi",10.33,6.7,4,0.111731843575419,"McDonald, Vance",22,40,4,3,1,4.1,14.6,0,10,1
"TE","Hunter Henry (7852489)","Hunter Henry",7852489,2900,"TB@SD 04:25PM ET","SD","Hunter","Henry","TB",6.13,6.5,6,0.0962962962962963,"Henry, Hunter",26,39,5,6,1,3.8,16.7,0,10,1
"TE","Julius Thomas (7852428)","Julius Thomas",7852428,2800,"Den@Jax 01:00PM ET","Jax","Julius","Thomas","Den",0,7.6,4,0.119205298013245,"Thomas, Julius",32,54,4,5,2,4,14.3,0,NA,1
"TE","Ladarius Green (7852470)","Ladarius Green",7852470,2800,"NYG@Pit 04:25PM ET","Pit","Ladarius","Green","NYG",9.15,8.4,11,0.0206896551724138,"Green, Ladarius",5,9,0,10,11,0.4,9.4,0,8.7,0
"TE","Garrett Celek (7852458)","Garrett Celek",7852458,2700,"SF@Chi 01:00PM ET","SF","Garrett","Celek","Chi",4.49,4.5,5,0.0977653631284916,"Celek, Garrett",21,35,1,4,5,1.5,10.4,0,8.9,0
"TE","Austin Hooper (7852411)","Austin Hooper",7852411,2600,"KC@Atl 01:00PM ET","Atl","Austin","Hooper","KC",5.32,7.7,7,0.0597402597402597,"Hooper, Austin",18,23,2,7,5,1.9,11.8,0,2.8,1
"TE","Virgil Green (7852426)","Virgil Green",7852426,2600,"Den@Jax 01:00PM ET","Den","Virgil","Green","Jax",6.98,3.5,4,0.0731070496083551,"Green, Virgil",18,28,0,4,8,4.7,8.4,0,NA,1
"TE","Richard Rodgers (7852437)","Richard Rodgers",7852437,2600,"Hou@GB 01:00PM ET","GB","Richard","Rodgers","Hou",3.7,3.9,4,0.0829787234042553,"Rodgers, Richard",23,39,1,5,5,1.1,8.7,0,NA,1
"TE","Charles Clay (7852464)","Charles Clay",7852464,2600,"Buf@Oak 04:05PM ET","Buf","Charles","Clay","Oak",0,8.3,2,0.193146417445483,"Clay, Charles",38,62,0,2,7,2.6,9.9,0,3.7,1
"TE","Jesse James (7852473)","Jesse James",7852473,2600,"NYG@Pit 04:25PM ET","Pit","Jesse","James","NYG",3.87,2.4,3,0.105747126436782,"James, Jesse",32,46,3,3,2,1.4,11.5,0,NA,1
"TE","James Winchester (7852405)","James Winchester",7852405,2500,"KC@Atl 01:00PM ET","KC","James","Winchester","Atl",0,0,NA,NA,"Winchester, James",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"TE","Levine Toilolo (7852406)","Levine Toilolo",7852406,2500,"KC@Atl 01:00PM ET","Atl","Levine","Toilolo","KC",3.48,2,10,0.0337662337662338,"Toilolo, Levine",9,13,2,9,5,-1.5,10.1,0,2.8,0
"TE","James O'Shaughnessy (7852407)","James O'Shaughnessy",7852407,2500,"KC@Atl 01:00PM ET","KC","James","O'Shaughnessy","Atl",0,0,NA,NA,"O'Shaughnessy, James",NA,NA,NA,NA,NA,0.9,1,0,0.9,0
"TE","Ross Travis (7852408)","Ross Travis",7852408,2500,"KC@Atl 01:00PM ET","KC","Ross","Travis","Atl",0,0,9,0.0147783251231527,"Travis, Ross",3,6,0,10,6,-0.3,2.6,0,NA,0
"TE","Demetrius Harris (7852409)","Demetrius Harris",7852409,2500,"KC@Atl 01:00PM ET","KC","Demetrius","Harris","Atl",2.34,1.4,8,0.0492610837438424,"Harris, Demetrius",10,20,0,8,6,-0.2,5.4,0,2,0
"TE","Joshua Perkins (7852410)","Joshua Perkins",7852410,2500,"KC@Atl 01:00PM ET","Atl","Joshua","Perkins","KC",0,0,NA,NA,"Perkins, Joshua",NA,NA,NA,NA,NA,0,0,0,NA,0
"TE","Brandon Pettigrew (7852412)","Brandon Pettigrew",7852412,2500,"Det@NO 01:00PM ET","Det","Brandon","Pettigrew","NO",0,0,NA,NA,"Pettigrew, Brandon",NA,NA,NA,NA,NA,0,0,0,NA,0
"TE","Clay Harbor (7852413)","Clay Harbor",7852413,2500,"Det@NO 01:00PM ET","Det","Clay","Harbor","NO",0,2.2,10,0.00746268656716418,"Harbor, Clay",3,3,0,10,8,0.8,4.1,0,NA,0
"TE","John Phillips (7852414)","John Phillips",7852414,2500,"Det@NO 01:00PM ET","NO","John","Phillips","Det",0,0,13,0.00217391304347826,"Phillips, John",1,1,0,13,11,-0.2,8.2,0,NA,0
"TE","Matthew Mulligan (7852415)","Matthew Mulligan",7852415,2500,"Det@NO 01:00PM ET","Det","Matthew","Mulligan","NO",0,0,NA,NA,"Mulligan, Matthew",NA,NA,NA,NA,NA,0,0,0,NA,0
"TE","Josh Hill (7852417)","Josh Hill",7852417,2500,"Det@NO 01:00PM ET","NO","Josh","Hill","Det",6.65,3.6,8,0.041304347826087,"Hill, Josh",13,19,1,9,7,-0.6,10.5,0,13.4,0
"TE","Cory Harkey (7852422)","Cory Harkey",7852422,2500,"LA@NE 01:00PM ET","LA","Cory","Harkey","NE",0,0,NA,NA,"Harkey, Cory",NA,NA,NA,NA,NA,0,0,0,NA,0
"TE","Matt Lengel (7852423)","Matt Lengel",7852423,2500,"LA@NE 01:00PM ET","NE","Matt","Lengel","LA",0,2.6,NA,NA,"Lengel, Matt",NA,NA,NA,NA,NA,0,0,0,NA,0
"TE","Tyler Higbee (7852424)","Tyler Higbee",7852424,2500,"LA@NE 01:00PM ET","LA","Tyler","Higbee","NE",1.54,1.1,7,0.0478723404255319,"Higbee, Tyler",5,18,0,7,5,-0.2,2.8,0,NA,0
"TE","Temarrick Hemingway (7852425)","Temarrick Hemingway",7852425,2500,"LA@NE 01:00PM ET","LA","Temarrick","Hemingway","NE",0,0,NA,NA,"Hemingway, Temarrick",NA,NA,NA,NA,NA,0,0,0,NA,0
"TE","A.J. Derby (7852427)","A.J. Derby",7852427,2500,"Den@Jax 01:00PM ET","Den","A.J.","Derby","Jax",0,5.3,9,0.02088772845953,"Derby, A.J.",6,8,0,9,8,0,8.3,0,NA,0
"TE","Neal Sterling (7852429)","Neal Sterling",7852429,2500,"Den@Jax 01:00PM ET","Jax","Neal","Sterling","Den",0,0,11,0.011037527593819,"Sterling, Neal",3,5,0,11,10,1.7,3.9,0,3.6,0
"TE","Jeff Heuerman (7852430)","Jeff Heuerman",7852430,2500,"Den@Jax 01:00PM ET","Den","Jeff","Heuerman","Jax",0,0,13,0.00783289817232376,"Heuerman, Jeff",2,3,0,12,8,0.2,4.3,0,NA,0
"TE","Alex Ellis (7852431)","Alex Ellis",7852431,2500,"Den@Jax 01:00PM ET","Jax","Alex","Ellis","Den",0,0,NA,NA,"Ellis, Alex",NA,NA,NA,NA,NA,0,0,0,NA,0
"TE","Ben Koyack (7852432)","Ben Koyack",7852432,2500,"Den@Jax 01:00PM ET","Jax","Ben","Koyack","Den",4.56,3.1,8,0.0242825607064018,"Koyack, Ben",10,11,0,8,10,1.1,8.8,0,4.3,1
"TE","Ryan Griffin (7852434)","Ryan Griffin",7852434,2500,"Hou@GB 01:00PM ET","Hou","Ryan","Griffin","GB",5.81,4.4,4,0.129353233830846,"Griffin, Ryan",35,52,1,3,4,2.9,9.7,0,7.6,1
"TE","Stephen Anderson (7852436)","Stephen Anderson",7852436,2500,"Hou@GB 01:00PM ET","Hou","Stephen","Anderson","GB",3.29,1.4,8,0.0348258706467662,"Anderson, Stephen",10,14,1,8,4,1,6,0,1.8,0
"TE","Clark Harris (7852438)","Clark Harris",7852438,2500,"Phi@Cin 01:00PM ET","Cin","Clark","Harris","Phi",0,0,NA,NA,"Harris, Clark",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"TE","Brent Celek (7852439)","Brent Celek",7852439,2500,"Phi@Cin 01:00PM ET","Phi","Brent","Celek","Cin",2.26,1,7,0.0310077519379845,"Celek, Brent",9,12,0,8,8,-0.2,6.1,0,NA,0
"TE","Ryan Hewitt (7852441)","Ryan Hewitt",7852441,2500,"Phi@Cin 01:00PM ET","Cin","Ryan","Hewitt","Phi",0,0,12,0.00478468899521531,"Hewitt, Ryan",1,2,0,12,6,1.5,1.5,0,1.5,0
"TE","Trey Burton (7852443)","Trey Burton",7852443,2500,"Phi@Cin 01:00PM ET","Phi","Trey","Burton","Cin",4.14,1.6,6,0.0749354005167959,"Burton, Trey",18,29,1,6,4,-0.6,9.3,0,4,0
"TE","Tyler Ott (7852444)","Tyler Ott",7852444,2500,"Phi@Cin 01:00PM ET","Cin","Tyler","Ott","Phi",0,0,NA,NA,"Ott, Tyler",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"TE","Tyler Kroft (7852445)","Tyler Kroft",7852445,2500,"Phi@Cin 01:00PM ET","Cin","Tyler","Kroft","Phi",0,1.3,9,0.0263157894736842,"Kroft, Tyler",10,11,0,8,6,0.6,5.8,0,NA,0
"TE","C.J. Uzomah (7852446)","C.J. Uzomah",7852446,2500,"Phi@Cin 01:00PM ET","Cin","C.J.","Uzomah","Phi",0,0,6,0.069377990430622,"Uzomah, C.J.",17,29,0,6,6,3,9.1,0,NA,1
"TE","MarQueis Gray (7852448)","MarQueis Gray",7852448,2500,"Mia@Bal 01:00PM ET","Mia","MarQueis","Gray","Bal",4.96,1.8,7,0.0421686746987952,"Gray, MarQueis",10,14,0,7,10,-0.1,7.6,0,3.2,0
"TE","Dion Sims (7852449)","Dion Sims",7852449,2500,"Mia@Bal 01:00PM ET","Mia","Dion","Sims","Bal",7.85,3.7,5,0.0632530120481928,"Sims, Dion",15,21,1,5,6,-0.3,9.7,0,15.3,0
"TE","Crockett Gillmore (7852450)","Crockett Gillmore",7852450,2500,"Mia@Bal 01:00PM ET","Bal","Crockett","Gillmore","Mia",0,0,9,0.0311111111111111,"Gillmore, Crockett",8,14,1,9,4,-0.8,9.2,0,NA,0
"TE","Darren Waller (7852451)","Darren Waller",7852451,2500,"Mia@Bal 01:00PM ET","Bal","Darren","Waller","Mia",0,0,11,0.0155555555555556,"Waller, Darren",6,7,1,11,4,2.1,8.9,0,3.4,0
"TE","Nick Boyle (7852452)","Nick Boyle",7852452,2500,"Mia@Bal 01:00PM ET","Bal","Nick","Boyle","Mia",0,0,NA,NA,"Boyle, Nick",NA,NA,NA,NA,NA,0,0,0,NA,0
"TE","Dominique Jones (7852453)","Dominique Jones",7852453,2500,"Mia@Bal 01:00PM ET","Mia","Dominique","Jones","Bal",0,2.2,8,0.0331325301204819,"Jones, Dominique",7,11,2,9,3,-1.6,10.3,0,NA,0
"TE","Thomas Duarte (7852454)","Thomas Duarte",7852454,2500,"Mia@Bal 01:00PM ET","Mia","Thomas","Duarte","Bal",0,0,NA,NA,"Duarte, Thomas",NA,NA,NA,NA,NA,0,0,0,NA,0
"TE","Logan Paulsen (7852455)","Logan Paulsen",7852455,2500,"SF@Chi 01:00PM ET","Chi","Logan","Paulsen","SF",3.02,1.1,11,0.0242718446601942,"Paulsen, Logan",4,10,0,12,9,-0.5,1.8,0,NA,0
"TE","Kyle Nelson (7852456)","Kyle Nelson",7852456,2500,"SF@Chi 01:00PM ET","SF","Kyle","Nelson","Chi",0,0,NA,NA,"Nelson, Kyle",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"TE","Patrick Scales (7852457)","Patrick Scales",7852457,2500,"SF@Chi 01:00PM ET","Chi","Patrick","Scales","SF",0,0,NA,NA,"Scales, Patrick",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"TE","Blake Bell (7852460)","Blake Bell",7852460,2500,"SF@Chi 01:00PM ET","SF","Blake","Bell","Chi",0,0,12,0.0167597765363128,"Bell, Blake",2,6,0,12,8,-0.1,1.6,0,NA,0
"TE","Je'Ron Hamm (7852461)","Je'Ron Hamm",7852461,2500,"SF@Chi 01:00PM ET","SF","Je'Ron","Hamm","Chi",0,0,NA,NA,"Hamm, Je'Ron",NA,NA,NA,NA,NA,0,0,0,NA,0
"TE","Daniel Brown (7852462)","Daniel Brown",7852462,2500,"SF@Chi 01:00PM ET","Chi","Daniel","Brown","SF",0,4.3,13,0.00970873786407767,"Brown, Daniel",3,4,1,13,4,11.4,11.4,0,NA,0
"TE","Ben Braunecker (7852463)","Ben Braunecker",7852463,2500,"SF@Chi 01:00PM ET","Chi","Ben","Braunecker","SF",5.29,2.6,14,0.00485436893203883,"Braunecker, Ben",2,2,0,14,9,1.7,2.5,0,2.4,0
"TE","Mychal Rivera (7852465)","Mychal Rivera",7852465,2500,"Buf@Oak 04:05PM ET","Oak","Mychal","Rivera","Buf",3.02,1.7,9,0.0225225225225225,"Rivera, Mychal",9,10,1,9,6,-0.4,8.2,0,3.3,0
"TE","Clive Walford (7852466)","Clive Walford",7852466,2500,"Buf@Oak 04:05PM ET","Oak","Clive","Walford","Buf",7.34,4.8,4,0.0878378378378378,"Walford, Clive",27,39,3,4,3,1.7,11.3,0,13.3,1
"TE","Nick O'Leary (7852467)","Nick O'Leary",7852467,2500,"Buf@Oak 04:05PM ET","Buf","Nick","O'Leary","Oak",6.18,1.5,NA,NA,"O'Leary, Nick",NA,NA,NA,NA,NA,0.6,4.7,0,NA,0
"TE","David Johnson (7852468)","David Johnson",7852468,2500,"NYG@Pit 04:25PM ET","Pit","David","Johnson","NYG",0,0,12,0.0183908045977011,"Johnson, David",5,8,0,10,11,0.6,2.9,0,NA,0
"TE","Larry Donnell (7852469)","Larry Donnell",7852469,2500,"NYG@Pit 04:25PM ET","NYG","Larry","Donnell","Pit",0,0,7,0.0495283018867925,"Donnell, Larry",15,21,1,7,4,2.4,9.3,0,NA,0
"TE","Xavier Grimble (7852472)","Xavier Grimble",7852472,2500,"NYG@Pit 04:25PM ET","Pit","Xavier","Grimble","NYG",0,0,7,0.0436781609195402,"Grimble, Xavier",10,19,1,7,6,0.6,6.8,0,NA,0
"TE","Jerell Adams (7852474)","Jerell Adams",7852474,2500,"NYG@Pit 04:25PM ET","NYG","Jerell","Adams","Pit",0,2.3,11,0.0259433962264151,"Adams, Jerell",9,11,1,9,4,0.3,8.7,0,NA,0
"TE","Darren Fells (7852476)","Darren Fells",7852476,2500,"Was@Ari 04:25PM ET","Ari","Darren","Fells","Was",1.82,1.6,8,0.0319829424307036,"Fells, Darren",11,15,0,7,8,1.6,5.7,0,NA,0
"TE","Jermaine Gresham (7852477)","Jermaine Gresham",7852477,2500,"Was@Ari 04:25PM ET","Ari","Jermaine","Gresham","Was",3.89,8,6,0.0767590618336887,"Gresham, Jermaine",22,36,2,5,4,0.1,10,0,14.5,1
"TE","Derek Carrier (7852479)","Derek Carrier",7852479,2500,"Was@Ari 04:25PM ET","Was","Derek","Carrier","Ari",0,0,14,0.00221238938053097,"Carrier, Derek",1,1,0,13,8,1.4,1.4,0,1.4,0
"TE","Hakeem Valles (7852480)","Hakeem Valles",7852480,2500,"Was@Ari 04:25PM ET","Ari","Hakeem","Valles","Was",0,0,12,0.00426439232409382,"Valles, Hakeem",0,2,0,13,8,0,0,0,NA,0
"TE","Brandon Myers (7852482)","Brandon Myers",7852482,2500,"TB@SD 04:25PM ET","TB","Brandon","Myers","SD",0,0,10,0.0188679245283019,"Myers, Brandon",5,8,1,10,4,0.5,5.5,0,NA,0
"TE","Andrew DePaola (7852483)","Andrew DePaola",7852483,2500,"TB@SD 04:25PM ET","TB","Andrew","DePaola","SD",0,0,NA,NA,"DePaola, Andrew",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"TE","Luke Stocker (7852484)","Luke Stocker",7852484,2500,"TB@SD 04:25PM ET","TB","Luke","Stocker","SD",1.52,0,12,0.0117924528301887,"Stocker, Luke",4,5,0,12,9,1.3,2.8,0,1.3,0
"TE","Sean McGrath (7852485)","Sean McGrath",7852485,2500,"TB@SD 04:25PM ET","SD","Sean","McGrath","TB",0,0,13,0.00493827160493827,"McGrath, Sean",2,2,0,11,8,-0.2,2.4,0,NA,0
"TE","Asante Cleveland (7852487)","Asante Cleveland",7852487,2500,"TB@SD 04:25PM ET","SD","Asante","Cleveland","TB",0,0,NA,NA,"Cleveland, Asante",NA,NA,NA,NA,NA,0,0,0,NA,0
"TE","Alan Cross (7852488)","Alan Cross",7852488,2500,"TB@SD 04:25PM ET","TB","Alan","Cross","SD",0,0,NA,NA,"Cross, Alan",NA,NA,NA,NA,NA,-0.8,5.2,0,2,0
"TE","Ed Dickson (7852492)","Ed Dickson",7852492,2500,"Car@Sea 08:30PM ET","Car","Ed","Dickson","Sea",3.09,1.4,7,0.0375,"Dickson, Ed",10,15,1,7,5,-0.1,7.4,0,NA,0
"TE","Luke Willson (7852493)","Luke Willson",7852493,2500,"Car@Sea 08:30PM ET","Sea","Luke","Willson","Car",2.19,0,7,0.0371428571428571,"Willson, Luke",8,13,0,8,5,0.8,3.6,0,2.1,0
"TE","Brandon Williams (7852494)","Brandon Williams",7852494,2500,"Car@Sea 08:30PM ET","Sea","Brandon","Williams","Car",0,0,11,0.00571428571428571,"Williams, Brandon",1,2,0,12,5,2.6,2.6,0,NA,0
"TE","Chris Manhertz (7852495)","Chris Manhertz",7852495,2500,"Car@Sea 08:30PM ET","Car","Chris","Manhertz","Sea",0,0,NA,NA,"Manhertz, Chris",NA,NA,NA,NA,NA,0,0,0,NA,0
"TE","Nick Vannett (7852496)","Nick Vannett",7852496,2500,"Car@Sea 08:30PM ET","Sea","Nick","Vannett","Car",0,0,11,0.00571428571428571,"Vannett, Nick",1,2,0,12,5,-0.4,2.1,0,NA,0
